adhd_anx_bd_ud_scz_cog	adhd_anx_bd_ud_scz	adhd_anx_scz_ud_cog	adhd_bd_scz_ud_cog	anx_bd_scz_ud_cog	adhd_anx_bd_ud_cog	adhd_anx_bd_scz_cog	adhd_bd_scz_ud	anx_bd_ud_cog	anx_scz_ud_cog	bd_scz_ud_cog	anx_bd_scz_cog	anx_bd_scz_ud	adhd_scz_ud_cog	adhd_bd_ud_cog	adhd_bd_scz_cog	adhd_anx_ud_cog	adhd_anx_scz_cog	adhd_anx_scz_ud	adhd_anx_bd_cog	adhd_anx_bd_ud	adhd_anx_bd_scz	anx_bd_scz	adhd_scz_ud	anx_scz_ud	bd_scz_ud	bd_scz_cog	anx_ud_cog	scz_ud_cog	bd_ud_cog	anx_scz_cog	anx_bd_cog	anx_bd_ud	adhd_ud_cog	adhd_scz_cog	adhd_bd_cog	adhd_bd_ud	adhd_bd_scz	adhd_anx_cog	adhd_anx_ud	adhd_anx_scz	adhd_anx_bd	adhd_anx	bd_scz	anx_ud	bd_ud	scz_ud	anx_cog	bd_cog	ud_cog	scz_cog	anx_scz	anx_bd	adhd_cog	adhd_ud	adhd_scz	adhd_bd
0	0	0	0	0	0	0	1	0	1	1	1	2	1	0	0	0	0	1	0	1	0	6	4	7	8	5	3	7	7	4	6	7	2	6	3	4	1	3	6	1	3	18	26	23	32	43	25	27	35	29	23	28	20	19	16	14
0	1	0	0	1	0	0	1	3	2	3	1	3	3	2	1	2	0	2	0	1	1	6	5	9	8	6	8	8	13	5	4	7	8	6	5	7	5	3	5	3	2	15	27	24	36	32	20	24	36	38	28	18	21	24	22	19
0	1	0	1	0	1	0	2	2	1	1	1	2	1	2	1	1	1	1	2	3	1	5	5	7	6	3	6	9	9	6	6	9	3	4	4	7	3	4	5	4	6	16	27	31	30	34	21	30	37	31	28	29	13	24	16	20
0	1	0	0	1	1	0	3	3	1	1	2	3	0	2	1	2	1	3	1	2	2	6	7	5	14	9	6	4	8	7	6	6	6	4	6	6	7	4	6	8	4	22	40	19	32	33	23	30	39	34	35	20	21	27	22	17
0	1	0	0	0	0	0	2	0	1	2	0	3	0	0	0	0	0	2	1	1	1	4	6	9	14	7	3	4	8	2	2	6	1	4	2	4	4	2	4	4	4	18	31	31	30	44	18	26	30	27	19	23	10	19	21	17
0	1	0	0	3	0	2	2	3	4	6	5	4	0	0	3	1	2	1	2	1	3	11	4	10	11	12	10	13	8	10	7	6	1	6	4	4	9	4	4	4	5	16	39	31	32	34	29	34	34	37	28	25	17	20	24	22
0	0	0	1	0	0	1	1	1	2	2	1	1	1	2	2	0	1	1	1	0	2	3	3	6	7	9	8	9	9	5	3	3	6	3	5	5	4	2	3	5	2	16	26	24	33	34	28	33	37	30	28	14	22	23	16	21
0	0	0	1	0	0	0	2	1	0	2	0	1	3	1	1	1	1	0	0	0	0	5	6	2	10	5	4	8	6	5	4	7	11	6	6	6	3	3	4	2	2	14	32	27	27	34	21	29	33	33	23	28	27	30	18	20
0	0	0	1	1	0	0	2	2	3	2	2	2	1	1	2	0	0	0	0	1	0	6	4	8	7	7	6	6	8	7	4	5	2	3	6	8	6	4	8	3	1	19	38	33	29	31	24	26	35	29	32	14	20	27	15	23
0	0	0	0	1	0	0	0	3	2	1	2	5	0	0	1	1	0	2	0	1	2	12	7	12	13	6	10	6	5	5	6	12	2	4	6	7	6	2	5	6	4	16	35	34	35	47	23	28	30	29	29	30	18	24	27	23
0	0	0	0	0	0	0	0	2	1	2	0	2	1	2	1	0	0	1	0	1	2	8	2	7	6	5	8	8	15	5	4	8	5	4	5	7	5	3	3	5	4	15	34	34	40	32	24	31	39	27	26	21	20	19	22	20
0	0	0	1	0	0	0	6	0	0	4	1	2	2	1	1	0	1	0	0	1	1	7	10	8	17	8	6	9	9	8	3	3	4	4	1	10	7	2	2	3	3	12	36	23	31	48	28	28	38	36	26	28	12	26	20	18
1	1	1	1	1	1	1	1	2	3	1	2	2	2	4	2	3	3	2	1	1	1	4	4	6	8	8	7	7	9	13	8	6	8	6	8	7	3	7	8	8	4	25	27	31	32	40	26	32	30	39	29	25	22	20	20	21
0	0	0	0	1	1	0	0	3	1	1	2	2	1	1	1	2	1	1	1	2	1	7	4	4	9	7	8	3	6	6	6	6	5	8	4	7	5	3	5	3	5	19	33	21	31	31	22	24	28	35	24	30	22	24	22	20
0	0	1	0	0	0	0	1	3	2	1	1	1	2	1	0	2	2	1	0	1	1	6	5	9	9	6	9	5	6	5	4	7	7	3	3	5	2	6	4	6	2	17	23	21	29	42	29	29	33	25	32	21	18	23	16	16
0	1	0	0	0	0	1	1	2	0	0	2	1	3	0	3	1	3	3	2	1	4	6	7	12	5	8	5	4	6	7	7	6	10	11	6	1	6	5	6	10	6	18	29	34	27	34	20	27	32	34	35	20	26	24	30	17
0	0	0	0	1	0	0	0	1	2	1	1	2	1	1	0	1	0	0	0	1	0	4	5	6	7	4	8	10	8	4	4	5	5	2	2	3	1	2	3	3	2	13	25	23	28	41	24	26	37	34	31	18	16	22	16	20
0	1	0	0	0	1	1	2	2	3	1	1	2	0	2	2	2	3	2	2	3	2	8	8	12	8	6	8	9	8	8	7	9	4	5	9	5	6	5	5	8	6	22	33	26	31	49	25	39	38	24	34	28	23	19	26	18
0	0	0	0	1	0	0	0	3	1	1	2	2	1	0	0	0	1	0	1	1	1	6	3	9	4	8	8	7	12	7	7	11	4	4	1	2	3	3	4	4	7	19	32	33	35	31	23	27	40	35	25	30	16	22	22	13
0	1	0	0	0	0	0	1	3	1	2	1	1	0	1	0	1	0	1	1	2	2	6	3	4	11	7	10	7	10	4	6	10	4	4	4	8	3	3	9	4	4	20	33	37	40	35	27	26	31	30	22	26	22	27	17	15
0	1	0	0	1	0	1	3	2	1	4	3	3	1	0	2	1	4	1	2	1	2	7	7	5	16	12	9	14	6	8	6	8	3	8	4	4	6	8	3	7	5	21	34	27	34	45	28	26	34	41	27	27	21	21	22	15
0	0	1	0	0	0	0	0	1	2	1	0	1	3	1	2	1	3	1	0	0	1	6	6	9	7	6	5	10	4	8	2	2	5	9	5	3	7	4	4	6	2	13	34	23	31	41	25	20	31	38	30	16	19	18	28	17
0	0	1	0	1	0	0	1	4	5	2	3	2	2	1	0	2	3	4	0	0	1	8	8	12	8	8	12	14	7	11	11	9	8	6	2	3	5	4	8	9	3	18	33	40	30	40	30	26	37	43	30	33	20	25	25	14
1	1	1	1	1	2	1	1	2	2	3	2	1	2	4	2	3	2	2	2	3	1	5	3	7	9	13	8	7	7	7	3	6	8	8	9	6	2	4	7	5	4	17	32	34	32	27	18	31	35	35	31	16	20	26	16	19
0	1	0	0	0	0	0	1	0	0	1	2	1	0	1	2	2	2	2	1	1	1	3	3	7	6	10	3	4	5	6	5	6	4	6	8	5	6	7	5	6	6	25	31	27	34	29	23	28	27	35	31	21	21	19	21	29
1	1	2	1	1	1	1	3	3	4	3	3	2	3	4	2	3	2	2	1	1	1	6	8	9	13	9	10	13	11	8	9	6	9	7	6	8	5	3	4	2	3	13	32	29	35	50	29	31	37	34	25	26	22	21	17	21
0	1	0	0	0	0	0	1	2	1	0	0	2	4	1	0	2	2	1	0	1	3	5	7	9	7	2	6	7	8	6	3	6	7	6	2	7	7	6	5	7	4	19	25	28	38	37	27	23	31	31	23	22	17	28	29	21
0	0	1	1	1	0	0	2	3	2	2	3	3	3	1	2	1	2	1	1	1	0	5	9	8	9	6	7	10	7	9	7	12	5	6	4	6	5	5	6	2	4	16	27	33	40	35	21	23	38	29	26	28	18	22	23	19
0	0	0	1	0	0	0	2	1	0	2	3	1	1	3	1	2	0	1	0	1	2	9	7	4	10	9	7	6	10	3	4	6	7	6	5	8	6	4	8	4	4	20	38	32	38	34	19	29	34	32	23	24	24	29	24	17
0	0	0	1	0	1	1	1	1	2	3	1	0	2	3	3	1	1	1	2	2	1	7	8	6	5	8	9	10	8	3	3	6	4	7	10	5	5	2	7	5	4	20	30	31	26	33	19	30	35	30	27	23	16	23	22	25
0	0	0	0	0	1	1	0	2	2	1	1	1	1	1	2	4	1	0	4	1	2	5	3	5	6	4	13	10	7	4	7	6	9	3	8	4	4	9	6	4	6	19	30	27	25	39	42	27	37	28	20	24	21	25	21	17
0	0	0	0	0	0	1	0	0	0	3	2	0	0	0	2	2	1	0	1	0	1	5	1	4	7	9	3	10	7	5	3	2	3	3	5	1	2	4	6	3	5	21	27	19	28	34	19	27	35	41	24	21	16	15	15	22
1	1	1	1	2	2	1	2	4	4	8	2	3	3	2	1	2	1	2	3	3	1	4	8	10	14	11	9	16	15	6	10	9	7	5	3	7	2	6	7	3	4	21	23	30	45	41	27	30	42	40	29	24	19	26	17	15
0	0	1	0	0	1	0	2	1	2	2	2	1	1	1	3	2	2	1	1	2	0	6	4	7	10	9	6	5	5	6	5	7	3	7	4	9	8	3	7	4	3	22	38	33	37	32	20	27	23	33	29	22	17	22	24	22
1	1	1	1	1	2	1	1	2	2	3	2	5	1	3	2	3	2	1	2	2	1	6	5	10	8	9	6	10	7	6	10	8	7	4	5	5	6	4	4	4	2	11	27	24	30	38	28	31	36	34	24	29	19	23	20	20
0	1	1	0	0	0	0	2	0	2	2	0	2	1	2	0	1	1	2	0	1	1	6	6	7	8	9	5	13	8	5	0	5	6	2	3	5	5	2	4	4	2	14	31	24	35	39	22	22	37	34	32	17	23	22	23	16
0	1	1	0	0	0	0	1	3	1	2	0	3	2	0	0	2	1	4	1	1	2	6	6	7	6	7	10	6	7	6	9	7	7	3	4	3	5	6	5	8	5	19	26	31	30	37	31	29	30	34	28	25	21	22	19	18
0	0	0	0	0	0	0	0	1	0	2	1	2	0	0	0	1	2	1	0	0	1	7	6	4	6	3	7	6	7	7	5	6	3	5	2	1	6	3	2	5	1	16	29	27	24	30	24	27	33	25	24	21	16	19	30	15
0	0	1	0	2	0	0	0	3	4	2	2	4	2	0	0	2	1	1	1	0	1	6	4	8	10	3	14	7	3	7	4	8	7	3	5	3	9	3	4	4	2	13	32	33	37	35	28	21	36	26	27	20	18	25	21	19
0	1	0	0	0	0	0	2	1	1	1	0	2	1	1	1	0	0	2	0	2	3	9	8	4	7	9	9	7	6	3	2	8	7	5	3	4	11	2	5	5	4	17	43	37	27	32	22	27	36	32	28	21	23	26	26	18
0	0	0	0	0	1	0	2	1	1	0	2	0	0	3	0	1	1	1	1	1	1	5	4	5	7	4	2	4	8	10	5	3	6	7	5	7	7	4	4	3	4	12	28	21	28	32	28	28	25	35	29	17	24	23	24	25
0	1	0	0	1	0	0	2	1	1	2	3	2	1	1	0	4	0	2	0	2	2	5	7	5	9	10	7	9	6	5	3	5	8	2	2	6	5	5	8	6	5	19	30	23	34	33	26	23	39	30	25	19	16	25	27	20
0	0	0	0	0	1	0	2	1	0	2	0	0	0	1	0	1	1	1	2	1	1	7	6	3	10	4	6	7	5	3	6	4	4	2	3	6	8	5	2	5	3	13	38	25	28	39	28	26	34	20	25	25	16	21	28	18
0	0	0	1	0	0	0	2	1	1	3	1	2	2	2	1	0	0	1	0	0	0	10	5	8	7	5	7	9	8	9	4	6	6	5	5	5	4	1	1	3	1	9	27	31	32	34	25	27	34	30	35	24	22	18	22	20
0	0	0	0	0	1	0	0	3	1	1	0	2	0	2	0	1	0	1	3	1	1	7	4	8	9	6	8	11	7	8	6	7	4	2	4	2	3	5	4	5	8	21	30	27	34	42	28	24	37	43	34	27	20	16	20	22
0	0	0	0	0	0	0	0	0	2	2	1	1	0	2	1	1	3	2	0	1	0	5	4	7	6	8	6	6	6	9	2	7	4	6	6	3	5	4	6	6	5	19	27	32	28	31	25	24	30	42	25	22	20	15	25	20
0	0	0	0	0	0	0	1	1	3	1	0	1	0	0	0	1	0	0	1	0	0	4	3	7	8	4	8	9	3	6	3	4	1	2	4	4	2	4	2	4	4	19	33	22	32	39	25	19	36	34	24	22	16	17	12	19
0	0	0	1	0	0	1	1	0	2	3	1	0	1	2	3	0	1	0	1	2	2	6	4	8	7	7	5	11	6	10	4	4	5	6	7	7	5	1	3	6	7	20	30	28	27	38	19	27	36	33	33	25	25	19	21	22
0	0	0	0	0	1	0	2	3	0	0	0	0	2	1	0	1	1	0	1	1	2	8	8	5	3	4	7	7	8	5	6	7	10	4	3	5	4	5	1	3	3	13	25	26	26	34	23	29	39	30	29	28	23	25	22	15
0	2	0	0	1	0	0	2	1	1	1	2	4	0	0	0	2	1	3	0	3	3	9	5	9	8	5	6	9	6	5	5	7	5	4	0	5	6	5	9	9	5	21	30	28	32	33	23	19	38	32	28	25	19	25	27	19
0	0	0	0	0	0	0	2	0	2	1	2	1	1	0	0	0	1	1	0	1	0	5	6	6	9	8	6	12	4	11	4	8	2	3	1	4	5	6	5	2	3	19	27	30	33	42	31	24	28	38	27	24	14	19	22	20
0	0	0	1	0	0	0	2	1	0	2	3	0	1	1	1	0	1	0	1	0	0	6	3	1	7	8	3	9	7	7	6	5	2	6	5	3	5	3	3	6	3	16	30	24	28	28	19	36	31	33	28	20	17	20	24	21
0	0	0	1	1	0	0	4	1	2	3	1	2	2	1	2	1	2	0	2	2	0	2	6	5	10	9	4	11	6	6	5	6	5	8	5	8	8	7	7	4	4	24	34	27	35	35	25	27	23	40	20	18	25	24	24	22
0	0	0	0	1	0	0	1	1	1	5	2	2	0	2	0	0	0	0	0	0	1	9	6	5	11	8	6	10	12	6	4	5	5	6	4	6	3	0	1	2	1	5	34	25	33	37	23	27	39	39	30	23	17	24	26	13
0	0	1	0	0	0	0	0	0	1	1	1	1	3	0	1	1	1	3	0	1	2	5	7	9	4	7	4	14	4	4	5	7	4	7	2	1	7	1	8	6	6	19	29	34	19	39	24	38	34	35	24	28	15	22	27	16
0	0	0	0	0	0	0	0	2	2	2	1	0	2	0	2	0	1	1	0	1	0	2	8	5	7	8	8	13	8	7	5	4	4	8	3	5	8	2	3	4	1	13	34	27	30	42	21	29	40	33	23	17	21	20	30	19
0	1	0	1	0	0	0	2	4	1	3	0	3	1	1	3	0	0	2	1	3	2	6	7	7	8	8	11	12	11	3	6	12	3	4	9	5	8	3	11	6	6	25	32	36	31	40	23	34	42	36	27	30	16	26	21	25
0	0	1	0	0	0	0	1	2	2	1	0	1	2	0	1	2	2	1	1	2	2	4	4	6	8	7	10	8	4	4	4	9	5	6	3	7	5	6	8	7	5	23	24	29	45	35	24	26	30	36	23	18	17	26	22	20
0	0	0	0	0	0	0	1	1	2	4	0	2	0	0	0	0	1	0	2	0	0	6	4	10	10	6	6	13	10	5	6	9	3	6	4	5	2	3	3	3	4	15	28	35	39	43	22	29	33	40	32	30	16	22	26	14
0	0	1	0	0	0	0	2	0	1	2	1	2	3	0	1	1	4	3	0	0	1	6	7	10	12	10	3	11	6	8	1	5	6	7	4	5	9	5	6	12	1	24	37	28	34	45	21	26	34	37	31	17	22	21	31	20
0	0	0	1	0	0	0	2	1	0	3	1	0	2	2	3	2	0	0	0	0	1	4	4	4	12	11	7	7	8	3	4	3	5	9	4	4	9	4	4	4	3	15	40	23	30	34	21	30	27	41	23	23	24	23	26	21
0	0	0	0	2	0	0	0	2	3	2	2	4	0	1	0	1	1	4	0	2	0	10	4	9	6	8	7	5	6	5	4	8	6	3	5	4	2	3	8	7	6	20	32	28	27	29	19	28	32	29	32	28	23	22	17	18
1	1	1	1	1	1	1	1	2	3	1	3	2	3	2	1	2	3	1	1	2	1	7	5	10	5	3	11	15	6	8	6	8	9	7	3	8	1	8	3	3	5	15	29	30	33	42	31	24	40	29	27	24	26	20	21	17
0	0	0	0	0	0	0	0	2	1	3	0	1	0	0	0	2	0	0	0	0	1	4	2	7	7	7	7	9	8	4	4	6	5	0	3	2	4	5	4	7	2	20	29	26	31	36	19	23	31	33	31	20	23	18	18	14
0	1	0	0	0	0	0	2	1	0	0	2	1	1	1	1	0	0	2	0	1	1	5	7	5	7	8	3	4	7	4	6	5	4	2	5	6	5	1	3	7	2	11	30	25	32	30	21	32	32	27	26	22	21	21	23	20
1	1	1	1	1	1	1	1	2	1	1	3	3	2	1	1	1	2	2	2	1	1	9	7	11	7	11	7	7	5	8	7	4	6	5	4	4	2	5	3	6	8	22	35	25	31	46	24	28	34	35	33	25	21	21	25	18
0	0	0	0	0	0	0	4	0	1	0	1	1	2	1	0	3	1	0	0	1	2	6	8	2	9	3	6	8	5	6	5	6	10	5	1	8	7	6	9	5	5	24	30	31	35	30	29	22	31	34	21	25	23	30	28	18
0	0	0	0	1	0	0	0	2	2	3	2	3	0	0	1	2	1	1	0	0	1	5	4	8	9	9	8	9	10	8	6	7	4	3	3	3	5	5	6	4	2	16	27	29	35	41	29	31	31	34	27	19	17	27	22	18
0	0	0	1	0	0	0	3	1	2	2	0	1	2	2	3	1	1	0	0	0	1	6	7	6	6	8	4	11	8	6	3	6	7	6	5	6	7	3	3	4	1	16	30	27	36	32	17	29	35	42	24	24	18	24	26	20
0	0	0	0	1	0	0	0	3	1	4	1	2	1	2	3	2	0	0	0	0	0	2	2	7	12	9	8	10	11	6	7	9	7	4	6	5	4	2	9	0	1	17	27	39	36	41	26	31	35	32	25	23	17	28	14	19
0	1	2	0	0	0	1	3	0	3	1	4	3	6	0	1	2	4	4	1	2	2	10	10	16	9	8	6	13	4	10	7	8	12	11	5	5	4	6	6	8	5	18	29	35	24	45	24	27	35	35	35	32	32	27	23	14
0	1	0	0	0	0	0	1	0	0	3	2	2	0	0	1	0	1	2	0	3	1	6	4	7	9	8	2	8	7	5	4	8	4	7	1	6	5	3	6	4	3	17	30	26	36	37	23	25	33	38	24	27	16	21	26	18
0	0	0	0	1	0	0	0	1	2	2	3	3	0	1	3	2	0	2	1	0	1	8	4	9	7	11	8	9	6	8	5	4	6	4	7	5	7	5	6	6	3	17	37	30	33	32	28	27	34	35	33	19	17	24	21	26
0	0	0	1	0	0	0	3	1	0	1	1	2	2	2	1	0	1	1	0	0	0	7	9	8	7	5	3	10	7	3	4	4	5	6	5	5	5	1	3	3	6	15	28	26	31	37	20	32	34	36	28	26	17	22	24	23
0	0	1	0	3	1	0	1	4	6	4	5	4	2	1	0	2	1	3	1	1	2	13	7	11	9	10	9	9	10	10	9	7	6	3	1	4	8	5	7	6	4	19	40	26	36	32	28	28	39	24	34	27	18	34	21	18
0	2	0	0	0	0	1	3	0	2	1	1	4	1	1	2	0	1	2	1	2	4	9	7	9	8	5	6	8	11	5	4	6	4	8	4	6	7	2	3	5	7	14	26	22	31	39	19	32	34	34	29	30	15	23	26	20
0	0	1	1	0	0	0	1	2	1	1	1	0	2	1	1	1	1	3	0	0	0	9	6	3	5	6	6	3	5	6	5	7	10	6	4	3	4	1	6	3	3	16	33	27	26	25	24	23	36	23	27	27	23	28	19	20
0	0	1	0	0	0	0	0	2	1	2	0	0	3	0	1	1	3	2	0	2	0	4	6	5	7	5	9	14	7	6	2	7	6	9	2	4	3	4	5	6	5	18	27	32	28	41	24	20	47	37	25	27	21	20	27	17
0	0	1	0	0	0	0	1	1	3	2	1	1	1	2	0	1	1	3	1	0	2	9	7	9	4	6	6	8	8	7	7	4	4	4	5	3	4	5	5	6	4	16	31	27	21	32	25	36	38	32	37	26	17	23	24	16
0	0	0	0	0	0	0	2	0	1	1	1	3	0	0	0	1	0	2	1	0	0	8	7	8	10	7	3	8	7	4	2	7	2	2	2	3	4	2	3	4	1	9	31	24	31	39	18	31	30	36	26	21	13	22	22	14
0	1	0	0	0	0	0	1	0	2	1	0	3	1	1	0	0	0	1	2	1	2	11	6	13	7	4	5	7	4	3	4	4	5	5	4	4	7	2	3	2	5	10	38	29	27	38	19	27	26	27	32	23	23	21	22	21
2	3	3	2	2	3	2	3	4	6	3	3	4	5	4	2	4	4	4	5	4	3	7	8	12	8	10	13	15	9	10	12	8	11	10	8	5	4	8	8	7	6	17	30	33	23	39	33	32	45	36	28	23	25	25	23	15
0	0	0	0	0	0	0	0	2	1	4	2	1	3	2	1	1	1	0	1	0	2	9	5	3	14	8	7	10	15	6	10	7	7	7	5	4	4	4	3	5	4	14	37	26	37	37	35	31	40	28	27	29	23	24	21	14
0	0	0	0	2	0	0	0	2	2	4	3	2	0	0	1	1	0	1	1	1	2	7	6	6	7	16	7	10	7	5	4	5	4	3	4	7	4	3	4	9	4	18	34	29	30	32	16	31	35	36	31	23	18	28	27	21
0	1	0	0	1	0	0	2	3	3	3	2	2	1	1	2	0	2	2	0	2	1	8	10	8	8	10	9	7	6	8	5	8	6	7	4	8	8	4	3	6	5	17	35	29	35	41	30	19	29	30	28	23	23	28	26	24
0	0	0	2	1	0	0	2	3	3	5	3	1	2	2	2	0	0	2	2	0	0	9	6	8	6	10	11	13	10	7	8	6	3	6	7	4	5	3	4	3	3	15	28	28	29	36	27	31	40	41	27	26	18	17	23	25
0	0	0	0	1	0	0	0	3	1	3	2	2	1	1	0	0	0	1	2	1	0	5	5	10	4	6	8	8	11	4	11	7	5	4	7	3	1	4	2	3	5	17	20	29	25	35	32	31	38	33	29	26	20	17	18	18
0	0	0	0	0	0	0	1	0	2	2	2	1	1	1	0	1	1	0	1	1	1	11	5	9	9	6	7	6	8	11	3	3	4	4	4	5	5	4	3	4	3	12	35	28	34	40	28	22	29	29	37	22	17	18	21	16
0	0	0	0	0	0	0	0	2	2	2	0	2	2	1	0	1	1	0	2	0	1	5	5	7	7	8	6	13	6	5	7	8	7	7	10	3	3	6	5	6	4	23	26	25	26	38	22	31	39	38	29	31	29	22	20	22
0	2	0	0	0	0	0	4	4	0	3	1	4	2	2	1	1	0	2	0	2	2	7	11	10	11	10	10	12	11	4	11	10	6	5	4	8	7	3	5	6	2	17	35	32	30	41	25	35	39	32	31	24	15	26	24	22
0	0	1	0	0	0	0	0	0	2	1	1	1	2	0	0	1	1	2	0	1	2	7	8	8	5	4	3	9	4	6	2	6	4	5	2	3	5	4	6	8	4	20	26	28	27	33	20	24	31	38	28	19	18	27	23	17
0	0	0	0	0	1	0	3	4	3	1	1	0	0	2	0	2	2	0	1	2	0	3	6	6	11	7	12	7	7	10	8	7	7	4	4	10	4	8	7	6	3	20	35	27	39	31	37	29	32	34	26	18	21	31	23	23
0	0	0	1	0	0	0	2	3	0	2	0	2	1	1	2	1	0	0	0	1	1	7	4	5	8	5	6	6	9	4	3	7	5	4	3	7	8	2	5	3	2	14	38	26	38	30	26	25	29	28	25	19	17	22	24	21
0	1	0	1	0	0	0	2	1	2	4	0	2	1	1	2	0	0	1	2	3	1	6	2	6	13	8	6	11	7	3	7	10	3	4	5	6	5	3	3	2	6	11	36	25	37	34	25	23	35	32	23	33	19	17	20	18
0	0	1	1	1	1	1	2	3	3	5	2	1	5	2	2	3	2	1	2	2	3	10	8	9	11	8	10	14	11	5	7	7	8	8	6	7	6	6	7	6	5	20	34	29	37	44	24	27	44	32	34	29	20	23	22	19
0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	1	1	0	1	0	0	0	7	7	5	3	5	4	11	6	5	5	7	7	4	3	4	4	1	6	2	1	12	32	26	30	34	17	28	38	29	28	28	15	27	19	15
0	0	1	0	0	0	0	0	1	2	2	1	1	2	0	0	3	1	1	2	0	0	5	3	7	5	10	9	15	6	5	4	2	9	3	6	2	1	6	8	1	2	16	29	28	23	37	27	24	43	39	19	19	21	28	14	19
0	0	0	0	0	0	1	0	0	0	1	2	2	6	1	2	1	3	1	1	0	2	7	9	4	8	5	3	13	4	9	4	7	11	14	3	2	6	6	4	5	4	17	33	23	31	34	30	20	35	41	24	21	28	21	28	14
0	0	0	0	0	0	1	1	3	0	3	3	1	1	0	4	1	4	0	1	0	1	4	7	3	6	13	8	7	14	11	7	7	3	11	4	2	9	6	3	6	2	16	31	23	32	30	28	40	37	42	22	17	21	21	26	18
0	1	1	0	0	1	0	2	1	2	2	1	3	1	1	0	4	1	2	1	3	1	6	6	10	9	5	5	9	8	6	5	7	7	2	1	7	3	7	9	4	7	22	25	24	32	38	26	26	34	29	33	23	16	31	18	17
0	0	0	1	0	0	0	2	2	0	2	0	2	2	1	1	1	1	0	0	1	2	12	7	6	9	9	5	9	12	5	4	8	4	5	3	3	6	5	3	4	5	19	35	24	33	38	27	35	32	34	28	25	20	16	22	18
0	0	2	0	0	0	0	0	2	3	1	1	1	2	1	1	2	2	3	0	0	1	4	5	8	5	7	9	7	8	7	6	4	5	5	4	3	4	5	4	6	5	20	26	23	34	29	31	28	34	31	30	20	20	21	21	18
0	1	0	0	0	0	0	1	1	0	3	1	2	1	0	1	1	0	2	0	2	1	6	5	7	9	12	5	8	10	2	5	8	5	7	4	7	3	2	6	2	2	15	29	28	34	44	20	35	34	38	22	23	23	25	20	18
0	0	1	0	0	1	0	1	3	2	0	2	1	4	1	2	2	2	1	1	1	0	8	8	6	5	9	8	12	4	10	10	5	8	9	5	4	7	5	4	7	2	16	34	22	21	36	31	28	39	40	32	27	21	25	30	16
0	0	1	0	3	0	0	2	5	7	3	4	3	1	1	0	1	1	2	0	0	0	5	7	15	10	8	14	12	10	11	8	8	3	4	5	5	3	2	3	3	2	12	33	35	34	41	32	31	33	33	33	22	15	25	22	16
0	1	0	0	0	0	0	1	2	3	0	0	2	0	1	1	0	0	1	1	1	1	4	7	10	9	5	9	6	6	7	5	10	4	5	5	4	4	4	4	2	3	12	28	44	34	37	27	26	29	35	26	18	20	22	20	16
0	1	1	0	1	1	0	2	2	3	2	1	3	1	1	0	2	1	2	1	2	2	10	6	11	10	7	15	10	9	4	6	4	4	4	1	5	8	6	4	5	5	17	43	33	28	41	39	29	37	25	25	22	19	21	25	20
0	0	0	0	0	1	0	0	3	0	2	0	1	0	2	0	1	1	0	2	1	1	4	3	2	7	4	4	9	8	4	9	5	3	3	3	5	6	5	4	3	3	18	25	19	31	32	33	29	32	30	18	21	19	17	24	18
0	0	1	0	0	0	0	0	1	1	1	1	0	1	0	1	3	1	2	0	1	0	2	5	8	8	7	8	6	6	4	4	5	5	4	1	4	5	4	7	3	5	20	25	29	33	38	24	25	30	40	24	22	16	23	19	23
0	0	1	0	0	0	0	1	0	3	1	1	1	1	0	0	1	5	1	1	0	1	9	4	8	8	6	5	7	4	12	6	2	7	7	4	3	2	7	4	11	3	21	31	22	33	33	35	29	28	34	35	23	22	23	28	16
0	1	0	0	1	0	0	2	2	2	2	1	4	1	1	0	0	1	1	0	1	1	6	5	9	9	6	5	9	7	9	4	6	4	6	6	4	4	1	2	2	5	15	23	24	27	40	22	32	31	34	27	25	22	16	20	23
0	0	0	0	0	0	1	0	2	1	5	2	1	1	1	3	0	2	0	1	0	3	6	3	5	13	11	5	14	9	7	5	8	5	6	6	5	9	3	1	6	4	13	35	22	36	37	22	25	40	37	29	23	20	23	25	24
0	0	0	0	1	0	0	1	2	5	1	2	1	0	1	0	1	1	0	0	0	3	9	2	5	6	6	11	8	7	9	7	6	5	2	4	5	5	4	4	4	3	16	33	26	31	29	28	35	42	30	29	26	19	17	18	16
1	1	1	2	1	1	2	4	1	2	3	4	2	3	3	3	1	2	1	2	1	2	9	10	5	8	13	3	10	5	5	6	4	5	5	5	5	6	2	3	5	3	16	34	23	29	40	20	23	25	41	24	23	19	22	25	13
0	1	0	0	0	0	0	3	0	1	1	0	1	1	0	4	2	0	3	1	1	1	4	10	9	5	8	6	6	3	2	2	5	5	6	8	5	10	4	8	5	2	20	27	31	27	32	25	26	27	42	22	20	23	24	23	25
0	0	0	0	0	0	0	0	1	0	1	2	2	2	0	0	0	0	0	1	3	0	6	5	4	7	12	3	6	7	7	6	11	5	3	2	7	1	2	5	1	5	17	27	25	34	31	18	34	33	39	26	33	18	27	16	20
0	0	0	1	0	0	0	2	2	1	3	1	0	1	1	3	1	0	0	0	0	0	3	8	7	10	10	4	8	8	8	4	9	6	6	7	6	5	2	3	0	0	11	33	27	39	45	24	35	27	36	25	16	23	24	20	16
