Gene_Name	Drug_Name	Interaction_Type	Source	Gene_Categories
ACHE	DONEPEZIL		TEND	Cell surface,druggable genome
ACHE	DONEPEZIL		TdgClinicalTrial	Cell surface,druggable genome
ACHE	DONEPEZIL	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome
ACHE	PRALIDOXIME	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome
ACHE	LATREPIRDINE		TdgClinicalTrial	Cell surface,druggable genome
ACHE	1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE		DrugBank	Cell surface,druggable genome
ACHE	3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-5-Yl]Hexyl]-Phenanthridinium		DrugBank	Cell surface,druggable genome
ACHE	BETAMETHASONE		NCI	Cell surface,druggable genome
ACHE	6-AMINONICOTINAMIDE		NCI	Cell surface,druggable genome
ACHE	Phenserine		DrugBank	Cell surface,druggable genome
ACHE	PHENSERINE		TdgClinicalTrial	Cell surface,druggable genome
ACHE	3-Chloro-9-Ethyl-6,7,8,9,10,11-Hexahydro-7,11-Methanocycloocta[B]Quinolin-12-Amine		DrugBank	Cell surface,druggable genome
ACHE	(4ar,6s,8ar)-11-[8-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Octyl]-6-Hydroxy-3-Methoxy-5,6,9,10-Tetrahydro-4ah-[1]Benzofuro[3a,3,2-Ef][2]Benzazepin-11-Ium		DrugBank	Cell surface,druggable genome
ACHE	1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL		DrugBank	Cell surface,druggable genome
ACHE	METHADONE		NCI	Cell surface,druggable genome
ACHE	TACRINE(8)-4-AMINOQUINOLINE		DrugBank	Cell surface,druggable genome
ACHE	1-ETHOXY-2-(2-ETHOXYETHOXY)ETHANE		DrugBank	Cell surface,druggable genome
ACHE	ACOTIAMIDE		TdgClinicalTrial	Cell surface,druggable genome
ACHE	8-AZAGUANINE		NCI	Cell surface,druggable genome
ACHE	6-THIOGUANINE		NCI	Cell surface,druggable genome
ACHE	GALACTITOL		NCI	Cell surface,druggable genome
ACHE	M-(N,N,N-Trimethylammonio)-2,2,2-Trifluoro-1,1-Dihydroxyethylbenzene		DrugBank	Cell surface,druggable genome
ACHE	MAGNESIUM CHLORIDE		NCI	Cell surface,druggable genome
ACHE	Dipivefrin		DrugBank	Cell surface,druggable genome
ACHE	Huperzine B		DrugBank	Cell surface,druggable genome
ACHE	ITOPRIDE		TdgClinicalTrial	Cell surface,druggable genome
ACHE	Huperzine A		DrugBank	Cell surface,druggable genome
ACHE	Huperzine-A		DrugBank	Cell surface,druggable genome
ACHE	HUPERZINE-A		TdgClinicalTrial	Cell surface,druggable genome
ACHE	Zanapezil		DrugBank	Cell surface,druggable genome
ACHE	Propidium		DrugBank	Cell surface,druggable genome
ADAM10	ILOMASTAT	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome,neutral zinc metallopeptidase,protease
ADAM10	INCB7839		TdgClinicalTrial	Cell surface,druggable genome,neutral zinc metallopeptidase,protease
KDM4C	IOX1	inhibitor	GuideToPharmacologyInteractions	Druggable genome,histone modification
TAP2	PRAMLINTIDE	agonist	GuideToPharmacologyInteractions	Abc transporter,druggable genome,transporter
TAP2	[125I]αCGRP (HUMAN)	agonist	GuideToPharmacologyInteractions	Abc transporter,druggable genome,transporter
TAP2	AMYLIN	agonist	GuideToPharmacologyInteractions	Abc transporter,druggable genome,transporter
TAP2	AMYLIN	agonist	GuideToPharmacologyInteractions	Abc transporter,druggable genome,transporter
TAP2	β-CGRP	agonist	GuideToPharmacologyInteractions	Abc transporter,druggable genome,transporter
TAP2	CALCITONIN	agonist	GuideToPharmacologyInteractions	Abc transporter,druggable genome,transporter
TAP2	α-CGRP-(8-37) (HUMAN)	antagonist	GuideToPharmacologyInteractions	Abc transporter,druggable genome,transporter
TAP2	OLCEGEPANT	antagonist	GuideToPharmacologyInteractions	Abc transporter,druggable genome,transporter
SPTLC2	Pyridoxal Phosphate	cofactor	DrugBank	
SPTLC2	MYRIOCIN	inhibitor	GuideToPharmacologyInteractions	
SPTLC2	L-Serine		DrugBank	
NOS1	Methylene blue	antagonist	DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	3-Bromo-7-Nitroindazole		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	3-BROMO-7NI	inhibitor	GuideToPharmacologyInteractions	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	7NI	inhibitor	GuideToPharmacologyInteractions	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	L-NNA	inhibitor	GuideToPharmacologyInteractions	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	L-NAME	inhibitor	TTD	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	ACCLAIM	stimulator	TTD	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	5-N-Allyl-Arginine		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	N-(3-(Aminomethyl)Benzyl)Acetamidine		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	GREEN TEA EXTRACT		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	N-Omega-Hydroxy-L-Arginine		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	ANTIBIOTICS		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	RAPAMYCIN		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	IL-1RA		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	INTERLEUKIN-1 RECEPTOR ANTAGONIST		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	N-Butyl-N'-Hydroxyguanidine		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	2'-Monophosphoadenosine 5'-Diphosphoribose		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	ENALAPRIL		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	PRAVASTATIN		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	Flavin adenine dinucleotide		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	THEOPHYLLINE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	SALT		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	N-Isopropyl-N'-Hydroxyguanidine		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	TESTOSTERONE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	AZITHROMYCIN		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	BSO		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	CLARITHROMYCIN		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	N-(4-(2-((3-Chlorophenylmethyl)Amino)Ethyl)Phenyl)-2-Thiophecarboxamidine		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	METHYLTESTOSTERONE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	DIETHYLDITHIOCARBAMIC ACID		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	TIRAPAZAMINE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	BACLOFEN		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	DEXTRAN SULFATE SODIUM		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	L-N(Omega)-Nitroarginine-2,4-L-Diaminobutyric Amide		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	DHEA		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	GINKGO BILOBA		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	CARVEDILOL		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	N-Omega-Propyl-L-Arginine		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	NIMESULIDE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	IDOXIFENE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	DHT		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	TRIIODOTHYRONINE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	POLYESTRADIOL PHOSPHATE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	CAFFEINE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	ROSIGLITAZONE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	RESINIFERATOXIN		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	N-{(3R,4S)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-N'-(3-chlorobenzyl)ethane-1,2-diamine		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	THIOURACIL		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	GABAPENTIN		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	RETINOIC ACID		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	CIMETIDINE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	ISOTHIOUREA		TdgClinicalTrial	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	Formic Acid		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	PROPOFOL		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	PENICILLIN		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	ACETAZOLAMIDE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	PRAZOSIN		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	PHENYLEPHRINE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	N-{(3S,4S)-4-[(6-AMINO-4-METHYLPYRIDIN-2-YL)METHYL]PYRROLIDIN-3-YL}-N'-(4-CHLOROBENZYL)ETHANE-1,2-DIAMINE		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	ATORVASTATIN		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	ICI 182,780		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	STAUROSPORINE		NCI	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
NOS1	L-Citrulline		DrugBank	Drug metabolism,drug resistance,druggable genome,histone modification,ion channel,transporter
TRPC4	(-)-ENGLERIN A	agonist	GuideToPharmacologyInteractions	Cell surface,druggable genome,ion channel,transporter
TRPC4	2-APB	channel blocker	GuideToPharmacologyInteractions	Cell surface,druggable genome,ion channel,transporter
TRPC4	ML204	channel blocker	GuideToPharmacologyInteractions	Cell surface,druggable genome,ion channel,transporter
ADGRB1	PHOSPHATIDYLSERINE	agonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor
MMAB	Hydroxocobalamin	other	DrugBank	
SLC1A1	L-Glutamic Acid		DrugBank	Druggable genome,transporter
SLC1A1	L-Aspartic Acid		DrugBank	Druggable genome,transporter
SLC1A1	HALOPERIDOL		NCI	Druggable genome,transporter
SLC1A1	PMA		NCI	Druggable genome,transporter
SLC1A1	WORTMANNIN		NCI	Druggable genome,transporter
SLC1A1	LIDOCAINE		NCI	Druggable genome,transporter
SLC1A1	ETHANOL		NCI	Druggable genome,transporter
SLC1A1	RISPERIDONE		PharmGKB	Druggable genome,transporter
SLC1A1	OLANZAPINE		PharmGKB	Druggable genome,transporter
SLC1A1	STAUROSPORINE		NCI	Druggable genome,transporter
SLC1A1	CLOZAPINE		PharmGKB	Druggable genome,transporter
SLC1A1	CLOZAPINE		NCI	Druggable genome,transporter
ANKK1	OLANZAPINE		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	RISPERIDONE		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	ARIPIPRAZOLE		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	NEMONAPRIDE		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	CLOZAPINE		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	ETHANOL		PharmGKB	Druggable genome,kinase,serine threonine kinase
ANKK1	BUPROPION		PharmGKB	Druggable genome,kinase,serine threonine kinase
PSMA4	BORTEZOMIB	inhibitor	MyCancerGenome	Druggable genome,protease,tumor suppressor
PSMA4	BORTEZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,tumor suppressor
PSMA4	CARFILZOMIB	inhibitor	MyCancerGenome	Druggable genome,protease,tumor suppressor
PSMA4	CARFILZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,tumor suppressor
PSMA4	OPROZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,tumor suppressor
PSMA4	IXAZOMIB CITRATE	inhibitor	ChemblInteractions	Druggable genome,protease,tumor suppressor
PSMA4	MARIZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,tumor suppressor
EHMT2	BIX-01294	inhibitor	GuideToPharmacologyInteractions	Druggable genome,histone modification,methyl transferase
EHMT2	UNC0638	inhibitor	GuideToPharmacologyInteractions	Druggable genome,histone modification,methyl transferase
EHMT2	UNC0642	inhibitor	GuideToPharmacologyInteractions	Druggable genome,histone modification,methyl transferase
NDUFA6	NV-128	inhibitor	ChemblInteractions	
NDUFA6	ME-344	inhibitor	ChemblInteractions	
NDUFA6	METFORMIN HYDROCHLORIDE	inhibitor	ChemblInteractions	
NDUFA6	NADH		DrugBank	
EPO	ARSENIC TRIOXIDE		NCI	Cell surface,druggable genome,hormone activity,ion channel,kinase,transporter
EPO	ALPHA INTERFERON		NCI	Cell surface,druggable genome,hormone activity,ion channel,kinase,transporter
EPO	MYCOPHENOLATE MOFETIL		NCI	Cell surface,druggable genome,hormone activity,ion channel,kinase,transporter
EPO	OXYMETHOLONE		NCI	Cell surface,druggable genome,hormone activity,ion channel,kinase,transporter
EPO	HUMAN CHORIONIC GONADOTROPIN		NCI	Cell surface,druggable genome,hormone activity,ion channel,kinase,transporter
ITPR3	CA2+	activator	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
ITPR3	IP3	activator	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
ITPR3	DECAVANADATE	antagonist	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
CHEK1	RG-7602	inhibitor	ChemblInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	PREXASERTIB		CIViC	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	PREXASERTIB	inhibitor	ChemblInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	PREXASERTIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	UCN-01	inhibitor	TTD	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	7-HYDROXYSTAUROSPORINE	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	7-HYDROXYSTAUROSPORINE	inhibitor	TTD	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	AZD7762	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	AZD7762	inhibitor	TALC	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	AZD-7762	inhibitor	ChemblInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	BX-795	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	CCT244747	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	CHIR-124	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	4-[(3S)-1-AZABICYCLO[2.2.2]OCT-3-YLAMINO]-3-(1H-BENZIMIDAZOL-2-YL)-6-CHLOROQUINOLIN-2(1H)-ONE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	COMPOUND 33 [PMID: 19364658]	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	ISOGRANULATIMIDE	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	SCH-900776	inhibitor	ChemblInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	MK-8776	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	PF-00477736	inhibitor	ChemblInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	PF-477736	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	PF-477736	inhibitor	TTD	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	RABUSERTIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	RABUSERTIB	inhibitor	ChemblInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	SB 218078	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	LY-2606368	inhibitor	ChemblInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	RG-7741	inhibitor	ChemblInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	XL844		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	XL844		TdgClinicalTrial	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	XL-844	inhibitor	ChemblInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	XL844	inhibitor	TTD	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	(7S)-HYDROXYL-STAUROSPORINE	inhibitor	ChemblInteractions	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	UCN-01		NCI	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)-1H-INDAZOLE-6-CARBONITRILE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOLE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	GEMTUZUMAB OZOGAMICIN		NCI	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	[4-amino-2-(tert-butylamino)-1,3-thiazol-5-yl](phenyl)methanone		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)QUINOLIN-2(1H)-ONE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	N-(4-OXO-5,6,7,8-TETRAHYDRO-4H-[1,3]THIAZOLO[5,4-C]AZEPIN-2-YL)ACETAMIDE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	(3Z)-6-(4-HYDROXY-3-METHOXYPHENYL)-3-(1H-PYRROL-2-YLMETHYLENE)-1,3-DIHYDRO-2H-INDOL-2-ONE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	6-MORPHOLIN-4-YL-9H-PURINE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	(5-{3-[5-(PIPERIDIN-1-YLMETHYL)-1H-INDOL-2-YL]-1H-INDAZOL-6-YL}-2H-1,2,3-TRIAZOL-4-YL)METHANOL		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	OLAPARIB		CIViC	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	THYMIDINE		NCI	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	GEMCITABINE		NCI	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	1-(5-CHLORO-2,4-DIMETHOXYPHENYL)-3-(5-CYANOPYRAZIN-2-YL)UREA		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	3-AMINO-3-BENZYL-[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	N-(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)GLYCINE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	(5,6-DIPHENYL-FURO[2,3-D]PYRIMIDIN-4-YLAMINO)-ACETIC		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	18-CHLORO-11,12,13,14-TETRAHYDRO-1H,10H-8,4-(AZENO)-9,15,1,3,6-BENZODIOXATRIAZACYCLOHEPTADECIN-2-ONE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	5,6,7,8-TETRAHYDRO[1]BENZOTHIENO[2,3-D]PYRIMIDIN-4(3H)-ONE		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
CHEK1	2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL		DrugBank	Clinically actionable,dna repair,druggable genome,histone modification,kinase,serine threonine kinase,tumor suppressor
UNG	3-[(1E,7E)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid		DrugBank	Dna repair
UNG	4-[(1E,7E)-8-(2,6-DIOXO-1,2,3,6-TETRAHYDROPYRIMIDIN-4-YL)-3,6-DIOXA-2,7-DIAZAOCTA-1,7-DIEN-1-YL]BENZOIC ACID		DrugBank	Dna repair
SLC44A4	ASG-5ME	antibody	TTD	Drug resistance,druggable genome,transporter
PRRC2A	CARBAMAZEPINE		PharmGKB	
MMP12	Acetohydroxamic Acid	inhibitor	DrugBank	Druggable genome,neutral zinc metallopeptidase,protease
MMP12	Marimastat	inhibitor	DrugBank	Druggable genome,neutral zinc metallopeptidase,protease
MMP12	ILOMASTAT	inhibitor	GuideToPharmacologyInteractions	Druggable genome,neutral zinc metallopeptidase,protease
MMP12	RXP470.1	inhibitor	GuideToPharmacologyInteractions	Druggable genome,neutral zinc metallopeptidase,protease
MMP12	N-ISOBUTYL-N-[4-METHOXYPHENYLSULFONYL]GLYCYL HYDROXAMIC ACID		DrugBank	Druggable genome,neutral zinc metallopeptidase,protease
MMP12	Batimastat		DrugBank	Druggable genome,neutral zinc metallopeptidase,protease
MMP12	PF-00356231		DrugBank	Druggable genome,neutral zinc metallopeptidase,protease
MMP12	N-HYDROXY-2(R)-[[(4-METHOXYPHENYL)SULFONYL](3-PICOLYL)AMINO]-3-METHYLBUTANAMIDE HYDROCHLORIDE		DrugBank	Druggable genome,neutral zinc metallopeptidase,protease
CACNA1I	BEPRIDIL HYDROCHLORIDE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA1I	GABAPENTIN ENACARBIL	modulator	TTD	Druggable genome,ion channel,transporter
CACNA1I	GABAPENTIN ENACARBIL	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA1I	MIBEFRADIL DIHYDROCHLORIDE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA1I	Cinnarizine	inhibitor	DrugBank	Druggable genome,ion channel,transporter
CACNA1I	PARAMETHADIONE		TEND	Druggable genome,ion channel,transporter
CACNA1I	PARAMETHADIONE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CACNA1I	PARAMETHADIONE	blocker	TTD	Druggable genome,ion channel,transporter
