Gene_Name	Drug_Name	Interaction_Type	Source	Gene_Categories
ERBB2	Sorafenib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Pyrotinib	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Pyrotinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CH5132799		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	GDC-0032		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CUDC-907		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Ipatasertib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Copanlisib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PF-05212384		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AZD4547		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Fluorouracil		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Leucovorin		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Oxaliplatin		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AMG 337		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BGB-283		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Temsirolimus		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ABT-414		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Erlotinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Panitumumab		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Selumetinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	XL147		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	WZ4002		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CI-1040		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	LY411575		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AT13148		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Entinostat		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Trodusquemine		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Doxorubicin		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Cyclophosphamide		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Sunitinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Metformin		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Vinorelbine		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TS-1		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	lapuleucel-T		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AMG102		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Onartuzumab		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Olaparib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Seribantumab		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Ramucirumab		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AZD8055		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Vistusertib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Tivozanib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AFATINIB DIMALEATE	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	OSIMERTINIB MESYLATE	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Allitinib	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	JNJ-26483327	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MP-412	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Hemay-022	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CANERTINIB DIHYDROCHLORIDE	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	DACOMITINIB HYDRATE	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ERTUMAXOMAB		ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MDX-210		ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	VANDETANIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
PPP1R1B	FLUOXETINE		NCI	Histone modification,kinase,protein phosphatase,serine threonine kinase,tyrosine kinase
PPP1R1B	ITI-007		TdgClinicalTrial	Histone modification,kinase,protein phosphatase,serine threonine kinase,tyrosine kinase
PNMT	S-Adenosyl-L-Homocysteine		DrugBank	Druggable genome
PNMT	1,2,3,4-Tetrahydro-Isoquinoline-7-Sulfonic Acid Amide		DrugBank	Druggable genome
PNMT	7-Iodo-1,2,3,4-Tetrahydro-Isoquinoline		DrugBank	Druggable genome
PNMT	8,9-Dichloro-2,3,4,5-Tetrahydro-1h-Benzo[C]Azepine		DrugBank	Druggable genome
PNMT	LY134046	inhibitor	GuideToPharmacologyInteractions	Druggable genome
PNMT	CIS-(1R,2S)-2-AMINO-1,2,3,4-TETRAHYDRONAPHTHALEN-1-OL		DrugBank	Druggable genome
PNMT	(3R)-3-(FLUOROMETHYL)-7-(THIOMORPHOLIN-4-YLSULFONYL)-1,2,3,4-TETRAHYDROISOQUINOLINE		DrugBank	Druggable genome
PNMT	(3R)-3-(FLUOROMETHYL)-N-(3,3,3-TRIFLUOROPROPYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE		DrugBank	Druggable genome
PNMT	[(3R)-7-NITRO-1,2,3,4-TETRAHYDROISOQUINOLIN-3-YL]METHANOL		DrugBank	Druggable genome
PNMT	7,8-DICHLORO-1,2,3,4-TETRAHYDROISOQUINOLINE		DrugBank	Druggable genome
PNMT	N-(4-CHLOROPHENYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE		DrugBank	Druggable genome
PNMT	TRANS-(1S,2S)-2-AMINO-1,2,3,4-TETRAHYDRONAPHTHALEN-1-OL		DrugBank	Druggable genome
XPNPEP1	TOSEDOSTAT	inhibitor	ChemblInteractions	Druggable genome,neutral zinc metallopeptidase,protease
MMAB	Hydroxocobalamin	other	DrugBank	
KCNJ11	DIAZOXIDE		ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	Diazoxide	inducer	DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	DIAZOXIDE		PharmGKB	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	THIAMYLAL		TEND	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	THIAMYLAL		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	Thiamylal	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIMEPIRIDE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	Glimepiride	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIMEPIRIDE		NCI	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIMEPIRIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIMEPIRIDE		TEND	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	Verapamil	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLYBURIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIBENCLAMIDE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	Glyburide		DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIBENCLAMIDE	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIBENCLAMIDE		TEND	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	MINOXIDIL		ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	MINOXIDIL	activator	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	NICORANDIL	activator	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	TOLBUTAMIDE	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	TOLBUTAMIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	EGCG		NCI	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	FLECAINIDE		NCI	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	PHENTOLAMINE		NCI	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	STREPTOZOTOCIN		NCI	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	SARAKALIM		ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	CHLORPROPAMIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	TOLBUTAMIDE SODIUM, STERILE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIPIZIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	ACETOHEXAMIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	TOLAZAMIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	REPAGLINIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	REPAGLINIDE		PharmGKB	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	REPAGLINIDE		TEND	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	NATEGLINIDE		TEND	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	NATEGLINIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	LEVOSIMENDAN		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	MITIGLINIDE		TEND	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	NAMINIDIL		ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	PINACIDIL HYDRATE		ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
PLK1	Cafusertib	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	NMS-P937	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	NMS-1286937	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	NMS-1286937	inhibitor	MyCancerGenome	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	NMS1286937	inhibitor	TALC	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	TAK-960	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	VOLASERTIB	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	VOLASERTIB	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	VOLASERTIB	inhibitor	TALC	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	VOLASERTIB	inhibitor	MyCancerGenome	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	BI 6727	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	3-[3-chloro-5-(5-{[(1S)-1-phenylethyl]amino}isoxazolo[5,4-c]pyridin-3-yl)phenyl]propan-1-ol		DrugBank	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	1-[5-methyl-2-(trifluoromethyl)furan-3-yl]-3-[(2Z)-5-(2-{[6-(1H-1,2,4-triazol-3-ylamino)pyrimidin-4-yl]amino}ethyl)-1,3-thiazol-2(3H)-ylidene]urea		DrugBank	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	(1S,6BR,9AS,11R,11BR)-9A,11B-DIMETHYL-1-[(METHYLOXY)METHYL]-3,6,9-TRIOXO-1,6,6B,7,8,9,9A,10,11,11B-DECAHYDRO-3H-FURO[4,3,2-DE]INDENO[4,5-H][2]BENZOPYRAN-11-YL ACETATE		DrugBank	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	WORTMANNIN		NCI	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	BI2536	inhibitor	MyCancerGenome	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	BI-2536	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	BI-2536	inhibitor	TALC	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	BI 2536	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	BI-2536	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	COMPOUND 2 [PMID: 19097784]	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	GSK579289A	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	HMN-214	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	HMN-214	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	MK-1496	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	ON 019190.NA	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	LC-445	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	GSK461364	inhibitor	TALC	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	GSK461364	inhibitor	MyCancerGenome	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	GSK461364	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	GSK461364	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	GSK-461364	inhibitor	ChemblInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	DAP-81	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	RIGOSERTIB		TdgClinicalTrial	Druggable genome,kinase,serine threonine kinase,tumor suppressor
PLK1	CYC-800	inhibitor	TTD	Druggable genome,kinase,serine threonine kinase,tumor suppressor
ADCY2	Colforsin		DrugBank	Druggable genome,kinase
DEPTOR	AZD8055	inhibitor	MyCancerGenome	Kinase
DEPTOR	OSI-027	inhibitor	MyCancerGenome	Kinase
DEPTOR	MLN0128	inhibitor	MyCancerGenome	Kinase
HLA-B	CARBAMAZEPINE		NCI	Cell surface,druggable genome
HLA-B	CARBAMAZEPINE		PharmGKB	Cell surface,druggable genome
HLA-B	Carbamazepine		FDA	Cell surface,druggable genome
HLA-B	THALIDOMIDE		NCI	Cell surface,druggable genome
HLA-B	ABACAVIR		PharmGKB	Cell surface,druggable genome
HLA-B	Abacavir		FDA	Cell surface,druggable genome
HLA-B	Pazopanib		FDA	Cell surface,druggable genome
HLA-B	Oxcarbazepine		FDA	Cell surface,druggable genome
HLA-B	Phenytoin		FDA	Cell surface,druggable genome
HLA-DRB5	1D09C3		TdgClinicalTrial	Druggable genome
UNG	4-[(1E,7E)-8-(2,6-DIOXO-1,2,3,6-TETRAHYDROPYRIMIDIN-4-YL)-3,6-DIOXA-2,7-DIAZAOCTA-1,7-DIEN-1-YL]BENZOIC ACID		DrugBank	Dna repair
UNG	3-[(1E,7E)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid		DrugBank	Dna repair
NDUFA13	NADH		DrugBank	Protease
NDUFA13	NV-128	inhibitor	ChemblInteractions	Protease
NDUFA13	METFORMIN HYDROCHLORIDE	inhibitor	ChemblInteractions	Protease
NDUFA13	ME-344	inhibitor	ChemblInteractions	Protease
CDK6	AT-7519	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	AT-7519	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	CID 5330286		ClearityFoundationClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	PALBOCICLIB	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	PD 0332991	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	PALBOCICLIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	Palbociclib	Inhibitor	DrugBank	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	PALBOCICLIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	PALBOCICLIB	inhibitor	CancerCommons	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	PD-0332991	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	PD-0332991	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	PD0332991	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	ABEMACICLIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	CS1229		ClearityFoundationClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	LY2835219	inhibitor	CancerCommons	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	ABEMACICLIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	G1T28	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	RGB-286638	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	ALVOCIDIB		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	ALVOCIDIB	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	Flavopiridol		DrugBank	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	ALVOCIDIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	(2S)-2-({6-[(3-amino-5-chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)-3-methylbutan-1-ol		DrugBank	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	3,7,3',4'-TETRAHYDROXYFLAVONE		DrugBank	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	RIBOCICLIB	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	LEE011	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	Ribociclib	antagonist,inhibitor	DrugBank	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	LEE011		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	Ribociclib	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	LEE011		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	AZD-5438	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	G1T28-1	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	RIBOCICLIB SUCCINATE	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	CC-10004	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	Roniciclib	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	PHA-793887	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	(7S)-HYDROXYL-STAUROSPORINE	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
CDK6	FULVESTRANT		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tumor suppressor
GABRG1	TEMAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	Temazepam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	TEMAZEPAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	TEMAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	Adinazolam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	ADINAZOLAM		TEND	Druggable genome,ion channel,transporter
GABRG1	ADINAZOLAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	Halazepam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	HALAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	HALAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	HALAZEPAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	Diazepam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	DIAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	DIAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	DIAZEPAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	OXAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	Oxazepam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	OXAZEPAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	OXAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	TRIAZOLAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	TRIAZOLAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	Triazolam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	TRIAZOLAM		TEND	Druggable genome,ion channel,transporter
GABRG1	ESTAZOLAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	Estazolam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	ESTAZOLAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	ESTAZOLAM		TEND	Druggable genome,ion channel,transporter
GABRG1	Bromazepam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	BROMAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	BROMAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	Clotiazepam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	CLOTIAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	CLOTIAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	FLUDIAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	Fludiazepam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	FLUDIAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	Ketazolam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	PRAZEPAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	Prazepam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	PRAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	PRAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	Quazepam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	QUAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	QUAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	QUAZEPAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	CINOLAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	CINOLAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	Cinolazepam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	NITRAZEPAM		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	Nitrazepam	potentiator	DrugBank	Druggable genome,ion channel,transporter
GABRG1	NITRAZEPAM		TEND	Druggable genome,ion channel,transporter
GABRG1	METHOXYFLURANE		ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	FLUMAZENIL		ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	CLORAZEPATE DIPOTASSIUM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	CHLORDIAZEPOXIDE	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	CHLORDIAZEPOXIDE		TEND	Druggable genome,ion channel,transporter
GABRG1	CHLORDIAZEPOXIDE		TdgClinicalTrial	Druggable genome,ion channel,transporter
GABRG1	ESZOPICLONE	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	MEPROBAMATE	agonist	ChemblInteractions	Druggable genome,ion channel,transporter
GABRG1	CLOBAZAM		TEND	Druggable genome,ion channel,transporter
GABRG1	CLOBAZAM	positive allosteric modulator	ChemblInteractions	Druggable genome,ion channel,transporter
